,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,collectionArtistViewUrl,contentAdvisoryRating
153,track,song,30405794,192619439,192619544,Sorta,Strange and Sad But True,nothing Left to Say,Strange and Sad But True,nothing Left to Say,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/nothing-left-to-say/192619439?i=192619544&uo=4,https://music.apple.com/us/album/nothing-left-to-say/192619439?i=192619544&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/73/98/66/7398662e-1e96-e54e-4108-f839d225319a/mzaf_1965915528213170668.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,8,178733,USA,USD,Rock,True,,,,
154,track,song,210481859,210481857,210481918,Sevenly Virtues,Long Divisionary,Sad But True,Long Divisionary,Sad But True,https://music.apple.com/us/artist/sevenly-virtues/210481859?uo=4,https://music.apple.com/us/album/sad-but-true/210481857?i=210481918&uo=4,https://music.apple.com/us/album/sad-but-true/210481857?i=210481918&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/7b/ea/66/mzm.nwpeynlc.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music/99/4a/42/mzi.upbczxic.tif/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/99/4a/42/mzi.upbczxic.tif/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/99/4a/42/mzi.upbczxic.tif/100x100bb.jpg,9.99,0.99,2006-12-14T12:00:00Z,notExplicit,notExplicit,1,1,13,9,264693,USA,USD,Rock,True,,,,
155,track,song,30405794,192619439,192619554,Sorta,Strange and Sad But True,party's over,Strange and Sad But True,party's over,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/partys-over/192619439?i=192619554&uo=4,https://music.apple.com/us/album/partys-over/192619439?i=192619554&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/35/e6/77/mzm.rpddszlu.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,9,206920,USA,USD,Rock,True,,,,
156,track,song,30405794,192619439,192619646,Sorta,Strange and Sad But True,peace and Quiet,Strange and Sad But True,peace and Quiet,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/peace-and-quiet/192619439?i=192619646&uo=4,https://music.apple.com/us/album/peace-and-quiet/192619439?i=192619646&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/bb/e9/d4/bbe9d414-2a5c-6a0d-84cf-59b7f94a425c/mzaf_567367978917141515.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,12,123600,USA,USD,Rock,True,,,,
157,track,song,287147577,287147573,287147667,Bunmi Adeoye,"Paper Dolls, Glass Houses",Sad But True,"Paper Dolls, Glass Houses",Sad But True,https://music.apple.com/us/artist/bunmi-adeoye/287147577?uo=4,https://music.apple.com/us/album/sad-but-true/287147573?i=287147667&uo=4,https://music.apple.com/us/album/sad-but-true/287147573?i=287147667&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/83/a0/87/mzm.pzbqrmns.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/a6/81/64/mzi.blqlklop.tif/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/a6/81/64/mzi.blqlklop.tif/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/a6/81/64/mzi.blqlklop.tif/100x100bb.jpg,9.9,0.99,2008-07-10T12:00:00Z,notExplicit,notExplicit,1,1,10,9,184813,USA,USD,Singer/Songwriter,True,,,,
158,track,song,30405794,192619439,192619443,Sorta,Strange and Sad But True,buttercup,Strange and Sad But True,buttercup,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/buttercup/192619439?i=192619443&uo=4,https://music.apple.com/us/album/buttercup/192619439?i=192619443&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/4b/10/1a/mzm.ajerawhx.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,1,175413,USA,USD,Rock,True,,,,
159,track,song,30405794,192619439,192619620,Sorta,Strange and Sad But True,closer,Strange and Sad But True,closer,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/closer/192619439?i=192619620&uo=4,https://music.apple.com/us/album/closer/192619439?i=192619620&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/08/03/14/mzm.qyjkpldh.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,11,243040,USA,USD,Rock,True,,,,
160,track,song,30405794,192619439,192619595,Sorta,Strange and Sad But True,pink and Baby Blue,Strange and Sad But True,pink and Baby Blue,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/pink-and-baby-blue/192619439?i=192619595&uo=4,https://music.apple.com/us/album/pink-and-baby-blue/192619439?i=192619595&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e7/8a/bb/e78abb41-2dee-f9d5-7940-37fea0cebc6e/mzaf_6635979175894298764.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,10,212773,USA,USD,Rock,True,,,,
161,track,song,30405794,192619439,192619540,Sorta,Strange and Sad But True,goodnight,Strange and Sad But True,goodnight,https://music.apple.com/us/artist/sorta/30405794?uo=4,https://music.apple.com/us/album/goodnight/192619439?i=192619540&uo=4,https://music.apple.com/us/album/goodnight/192619439?i=192619540&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/c9/1c/87/c91c8743-263d-7239-f911-61f9368b08e6/mzaf_8537752407861363345.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/65/2a/5d/mzi.gpixxtsm.tif/100x100bb.jpg,9.99,0.99,2006-07-27T12:00:00Z,notExplicit,notExplicit,1,1,12,7,130253,USA,USD,Rock,True,,,,
162,track,song,1158069873,1158069858,1158070573,Drewboy & the Sax Addicts,Growing Down,Sad but True,Growing Down,Sad but True,https://music.apple.com/us/artist/drewboy-the-sax-addicts/1158069873?uo=4,https://music.apple.com/us/album/sad-but-true/1158069858?i=1158070573&uo=4,https://music.apple.com/us/album/sad-but-true/1158069858?i=1158070573&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/84/94/3e/84943ee0-5ba9-cd85-57b0-7e9473e023b8/mzaf_17218458199077331058.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music62/v4/64/18/b5/6418b518-62bf-bcbc-440c-cbc0ea23c7d2/201619870019_cover.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music62/v4/64/18/b5/6418b518-62bf-bcbc-440c-cbc0ea23c7d2/201619870019_cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music62/v4/64/18/b5/6418b518-62bf-bcbc-440c-cbc0ea23c7d2/201619870019_cover.jpg/100x100bb.jpg,6.93,0.99,2016-07-03T12:00:00Z,explicit,notExplicit,1,1,7,5,193680,USA,USD,Alternative,True,,,,
163,track,song,1286710122,1286708769,1286710125,Reno Yoon,Sad But True - Single,Sad But True,Sad But True - Single,Sad But True,https://music.apple.com/us/artist/reno-yoon/1286710122?uo=4,https://music.apple.com/us/album/sad-but-true/1286708769?i=1286710125&uo=4,https://music.apple.com/us/album/sad-but-true/1286708769?i=1286710125&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/98/95/fa/9895fad6-4c7f-f3e2-de11-8f203688750d/mzaf_6712978850276616177.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/3f/52/77/3f5277fd-305f-3c30-6ef7-8edb93c19a3c/Sad_But_True_cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/3f/52/77/3f5277fd-305f-3c30-6ef7-8edb93c19a3c/Sad_But_True_cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/3f/52/77/3f5277fd-305f-3c30-6ef7-8edb93c19a3c/Sad_But_True_cover.jpg/100x100bb.jpg,1.29,1.29,2017-09-19T12:00:00Z,notExplicit,notExplicit,1,1,1,1,244459,USA,USD,Electronic,True,,,,
164,track,song,411644,1438480134,1438480292,Apocalyptica,Metal Rock Cavalcade I,Sad but True,Metal Rock Cavalcade I,Sad but True,https://music.apple.com/us/artist/apocalyptica/411644?uo=4,https://music.apple.com/us/album/sad-but-true/1438480134?i=1438480292&uo=4,https://music.apple.com/us/album/sad-but-true/1438480134?i=1438480292&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1b/76/55/1b765501-3ffc-c480-1650-efa1564abcee/mzaf_4520543186916824500.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/a4/ce/36/a4ce360c-b03c-9339-b930-6b107e1cd591/6420613140117_cover.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/a4/ce/36/a4ce360c-b03c-9339-b930-6b107e1cd591/6420613140117_cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/a4/ce/36/a4ce360c-b03c-9339-b930-6b107e1cd591/6420613140117_cover.jpg/100x100bb.jpg,19.99,0.99,1996-05-13T12:00:00Z,notExplicit,notExplicit,2,2,15,1,289293,USA,USD,Metal,True,4035426.0,Various Artists,,
165,track,song,433313692,1163884121,1163884150,Smoke G & Labora Trixx,Sad But True - Single,Sad But True,Sad But True - Single,Sad But True,https://music.apple.com/us/artist/smoke-g/433313692?uo=4,https://music.apple.com/us/album/sad-but-true/1163884121?i=1163884150&uo=4,https://music.apple.com/us/album/sad-but-true/1163884121?i=1163884150&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/11/0a/15/110a15e9-0fd2-8b6a-b330-37cefc4cb211/mzaf_17662388540581743345.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5a/82/ba/5a82ba5a-7ffa-3ab3-62e2-5314099dd624/cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5a/82/ba/5a82ba5a-7ffa-3ab3-62e2-5314099dd624/cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5a/82/ba/5a82ba5a-7ffa-3ab3-62e2-5314099dd624/cover.jpg/100x100bb.jpg,1.29,1.29,2016-11-07T12:00:00Z,notExplicit,notExplicit,1,1,1,1,352115,USA,USD,House,True,,,,
166,track,song,892647786,1375326449,1375326460,James Woolwine,Fingerstyle Acoustic Guitar,Sad but True,Fingerstyle Acoustic Guitar,Sad but True,https://music.apple.com/us/artist/james-woolwine/892647786?uo=4,https://music.apple.com/us/album/sad-but-true/1375326449?i=1375326460&uo=4,https://music.apple.com/us/album/sad-but-true/1375326449?i=1375326460&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/71/b7/e1/71b7e12a-52e8-1da1-0e55-44c35c9644c7/mzaf_8630704881131602367.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/8b/57/fc/8b57fc24-f099-2bf6-4b05-d997fb10c4a0/888295765916.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/8b/57/fc/8b57fc24-f099-2bf6-4b05-d997fb10c4a0/888295765916.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/8b/57/fc/8b57fc24-f099-2bf6-4b05-d997fb10c4a0/888295765916.jpg/100x100bb.jpg,9.9,0.99,2018-04-17T12:00:00Z,notExplicit,notExplicit,1,1,10,10,351707,USA,USD,Classical Crossover,True,,,,
167,track,song,266696250,1390617861,1390619968,Nomadic Massive,Nomad's Land,Sad but True,Nomad's Land,Sad but True,https://music.apple.com/us/artist/nomadic-massive/266696250?uo=4,https://music.apple.com/us/album/sad-but-true/1390617861?i=1390619968&uo=4,https://music.apple.com/us/album/sad-but-true/1390617861?i=1390619968&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/18/28/65182847-736f-9f61-f930-0bcae67062d2/mzaf_417578013927934177.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/b8/d1/d7/b8d1d7ab-4b1b-638d-f4ce-230aa217a6ee/cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/b8/d1/d7/b8d1d7ab-4b1b-638d-f4ce-230aa217a6ee/cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/b8/d1/d7/b8d1d7ab-4b1b-638d-f4ce-230aa217a6ee/cover.jpg/100x100bb.jpg,,,2007-10-09T12:00:00Z,notExplicit,notExplicit,1,1,9,7,297813,USA,USD,Hip-Hop/Rap,True,,,,
168,track,song,159747687,725522223,725522238,Blue Rose,Heartbreak Classic Country,Sad But True,Heartbreak Classic Country,Sad But True,https://music.apple.com/us/artist/blue-rose/159747687?uo=4,https://music.apple.com/us/album/sad-but-true/725522223?i=725522238&uo=4,https://music.apple.com/us/album/sad-but-true/725522223?i=725522238&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/fb/e1/9e/fbe19ef8-9cd2-03c9-c87e-ec70830d8e48/mzaf_2902531722663406095.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/a3/4c/0d/a34c0d81-ac1d-b40a-78c3-17d99a6a40e4/cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/a3/4c/0d/a34c0d81-ac1d-b40a-78c3-17d99a6a40e4/cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/a3/4c/0d/a34c0d81-ac1d-b40a-78c3-17d99a6a40e4/cover.jpg/100x100bb.jpg,8.99,0.99,1972-01-01T12:00:00Z,notExplicit,notExplicit,1,1,14,2,286200,USA,USD,Country,True,151566958.0,Various Artists,,
169,track,song,595082421,1551674105,1551674527,Harmonic Rush,Sad But True - Single,Sad But True (Radio Edit),Sad But True - Single,Sad But True (Radio Edit),https://music.apple.com/us/artist/harmonic-rush/595082421?uo=4,https://music.apple.com/us/album/sad-but-true-radio-edit/1551674105?i=1551674527&uo=4,https://music.apple.com/us/album/sad-but-true-radio-edit/1551674105?i=1551674527&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/ef/36/fa/ef36fa6b-2fc0-11e0-4623-277251f2178c/mzaf_14459826166935996573.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/9a/6a/a8/9a6aa8ad-1feb-c706-03e4-9b357aaabea0/cover.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/9a/6a/a8/9a6aa8ad-1feb-c706-03e4-9b357aaabea0/cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/9a/6a/a8/9a6aa8ad-1feb-c706-03e4-9b357aaabea0/cover.jpg/100x100bb.jpg,1.99,1.29,2021-02-26T12:00:00Z,notExplicit,notExplicit,1,1,2,2,232500,USA,USD,Trance,True,,,,
170,track,song,294697516,492745926,492746279,Sweet Little Band,Metallica Per I Bambini,Sad But True,Metallica Per I Bambini,Sad But True,https://music.apple.com/us/artist/sweet-little-band/294697516?uo=4,https://music.apple.com/us/album/sad-but-true/492745926?i=492746279&uo=4,https://music.apple.com/us/album/sad-but-true/492745926?i=492746279&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music5/v4/61/7f/ec/617fec1d-0572-5f93-febc-35ec112d2ab0/mzaf_6182272120360700350.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/88/3d/6b/883d6b4a-8d56-26a1-329c-97fdfd8c6ecd/886788433786.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/88/3d/6b/883d6b4a-8d56-26a1-329c-97fdfd8c6ecd/886788433786.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/88/3d/6b/883d6b4a-8d56-26a1-329c-97fdfd8c6ecd/886788433786.jpg/100x100bb.jpg,9.99,0.99,2011-08-10T12:00:00Z,notExplicit,notExplicit,1,1,14,3,325332,USA,USD,Children's Music,True,,,,
171,track,song,1020884324,1555891546,1555891547,White Knight Instrumental,White Knight Instrumental Tribute to Metallica,Sad but True,White Knight Instrumental Tribute to Metallica,Sad but True,https://music.apple.com/us/artist/white-knight-instrumental/1020884324?uo=4,https://music.apple.com/us/album/sad-but-true/1555891546?i=1555891547&uo=4,https://music.apple.com/us/album/sad-but-true/1555891546?i=1555891547&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/c5/5b/c3/c55bc33e-b20c-16ad-a0a7-1e665660ce0e/mzaf_12910925023627607644.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/88/10/25/881025c6-1cc4-54e2-fd1b-6bd969ce436e/195999896434.png/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/88/10/25/881025c6-1cc4-54e2-fd1b-6bd969ce436e/195999896434.png/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/88/10/25/881025c6-1cc4-54e2-fd1b-6bd969ce436e/195999896434.png/100x100bb.jpg,9.99,0.99,2016-05-19T12:00:00Z,notExplicit,notExplicit,1,1,23,1,320736,USA,USD,Instrumental,True,,,,
172,track,song,1619065411,1641579165,1641579296,Outcast Gods,Rapidinhas Vol. I,Sad but True,Rapidinhas Vol. I,Sad but True (Cover),https://music.apple.com/us/artist/outcast-gods/1619065411?uo=4,https://music.apple.com/us/album/sad-but-true-cover/1641579165?i=1641579296&uo=4,https://music.apple.com/us/album/sad-but-true-cover/1641579165?i=1641579296&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/32/ba/bf/32babfe7-a144-a5a7-6ef8-3cee8434da95/mzaf_8047832508444540351.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/df/91/4e/df914e2c-91b5-b35f-a9ff-616d744a1fd7/0.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/df/91/4e/df914e2c-91b5-b35f-a9ff-616d744a1fd7/0.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/df/91/4e/df914e2c-91b5-b35f-a9ff-616d744a1fd7/0.jpg/100x100bb.jpg,10.99,1.29,2022-09-02T12:00:00Z,notExplicit,notExplicit,1,1,15,10,66000,USA,USD,Rock,True,,,,
173,track,song,504986284,1585516332,1585516336,Igor Pumphonia,Digital Detox 11,Sad But True,Digital Detox 11,Sad But True (Dub),https://music.apple.com/us/artist/igor-pumphonia/504986284?uo=4,https://music.apple.com/us/album/sad-but-true-dub/1585516332?i=1585516336&uo=4,https://music.apple.com/us/album/sad-but-true-dub/1585516332?i=1585516336&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/f9/ae/a6f9ae8b-4e9b-cb73-efb2-09f1ed76574d/mzaf_4574046570129144285.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/4c/40/da/4c40da4d-21e1-af30-c413-201f5b2d9acd/4680961095329.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/4c/40/da/4c40da4d-21e1-af30-c413-201f5b2d9acd/4680961095329.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/4c/40/da/4c40da4d-21e1-af30-c413-201f5b2d9acd/4680961095329.jpg/100x100bb.jpg,3.99,0.99,2021-05-31T12:00:00Z,notExplicit,notExplicit,1,1,10,4,219308,USA,USD,House,True,,,,
174,track,song,1090551041,1490539496,1490539503,Cat Bell,Blind Faith,Sad but True,Blind Faith,Sad but True,https://music.apple.com/us/artist/cat-bell/1090551041?uo=4,https://music.apple.com/us/album/sad-but-true/1490539496?i=1490539503&uo=4,https://music.apple.com/us/album/sad-but-true/1490539496?i=1490539503&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/66/57/3b/66573b5e-0a79-ffce-4983-b35043256edc/mzaf_14709705515069434254.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/62/d6/c7/62d6c723-e3de-be92-6ecf-a9808dae2dff/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/62/d6/c7/62d6c723-e3de-be92-6ecf-a9808dae2dff/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/62/d6/c7/62d6c723-e3de-be92-6ecf-a9808dae2dff/artwork.jpg/100x100bb.jpg,8.91,0.99,2000-01-01T12:00:00Z,notExplicit,notExplicit,1,1,9,3,280265,USA,USD,Singer/Songwriter,True,,,,
175,track,song,1140588228,1140588188,1140588243,The Matchstick Architects,All That's in Between,Sad but True,All That's in Between,Sad but True,https://music.apple.com/us/artist/the-matchstick-architects/1140588228?uo=4,https://music.apple.com/us/album/sad-but-true/1140588188?i=1140588243&uo=4,https://music.apple.com/us/album/sad-but-true/1140588188?i=1140588243&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview18/v4/eb/81/3e/eb813e74-7461-42cb-f3e4-f4aa6fd3d199/mzaf_6521425609534218864.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/dd/d5/4e/ddd54e61-0141-6634-e516-6e821c00c183/715875243826.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/dd/d5/4e/ddd54e61-0141-6634-e516-6e821c00c183/715875243826.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/dd/d5/4e/ddd54e61-0141-6634-e516-6e821c00c183/715875243826.jpg/100x100bb.jpg,8.91,0.99,2016-08-06T12:00:00Z,notExplicit,notExplicit,1,1,9,7,218158,USA,USD,Rock,True,,,,
176,track,song,1505016981,1538015708,1538015728,Sansol the Artist,Sad But True,Promises (feat. Charlotte Sands & B.Keyz),Sad But True,Promises (feat. Charlotte Sands & B.Keyz),https://music.apple.com/us/artist/sansol-the-artist/1505016981?uo=4,https://music.apple.com/us/album/promises-feat-charlotte-sands-b-keyz/1538015708?i=1538015728&uo=4,https://music.apple.com/us/album/promises-feat-charlotte-sands-b-keyz/1538015708?i=1538015728&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/69/a6/56/69a65633-159e-05f5-ccc6-0f42abb386df/mzaf_14641548973320640602.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/95/05/0e/95050e46-e56e-c281-7146-d581719e881e/5059324491280.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/95/05/0e/95050e46-e56e-c281-7146-d581719e881e/5059324491280.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/95/05/0e/95050e46-e56e-c281-7146-d581719e881e/5059324491280.jpg/100x100bb.jpg,9.99,0.99,2020-11-11T12:00:00Z,explicit,explicit,1,1,17,6,231818,USA,USD,Hip-Hop/Rap,True,,,,Explicit
177,track,song,536652915,536652909,536652925,JP Baldwin,Kingdom on a Thread,Sad But True,Kingdom on a Thread,Sad But True,https://music.apple.com/us/artist/jp-baldwin/536652915?uo=4,https://music.apple.com/us/album/sad-but-true/536652909?i=536652925&uo=4,https://music.apple.com/us/album/sad-but-true/536652909?i=536652925&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/c8/2f/4a/mzi.pwkvnxec.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music/v4/14/56/79/14567965-d2f4-89be-5c87-c11e889f6b23/700261357744.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/v4/14/56/79/14567965-d2f4-89be-5c87-c11e889f6b23/700261357744.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/v4/14/56/79/14567965-d2f4-89be-5c87-c11e889f6b23/700261357744.jpg/100x100bb.jpg,9.9,0.99,2012-06-05T12:00:00Z,notExplicit,notExplicit,1,1,10,8,277920,USA,USD,Pop,True,,,,
